Country,Country sp,Deaths,EW,Fips,ISO3166Alpha2,ISO3166Alpha3,Code,Iso3166,Lab Confirm,Last Available EpiWeek,Number of Records,PAHO Code Num,PAHO Code,Population,RegionLvl0,RegionLvl1,RegionLvl2,RegionLvl3,Region,Serotype,Severe Dengue,Suspected,TIS,Type,W Pais,Year
Aruba,Aruba,0,41,AA,AW,ABW,533,533,4,4,1,533,ARU,115,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,4,ARU,Preliminar,ABW,2018
Aruba,Aruba,0,42,AA,AW,ABW,533,533,4,4,1,533,ARU,115,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,4,ARU,Preliminar,ABW,2018
Aruba,Aruba,0,43,AA,AW,ABW,533,533,4,4,1,533,ARU,115,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,4,ARU,Preliminar,ABW,2018
Aruba,Aruba,0,44,AA,AW,ABW,533,533,4,4,1,533,ARU,115,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,4,ARU,Preliminar,ABW,2018
Aruba,Aruba,0,45,AA,AW,ABW,533,533,4,4,1,533,ARU,115,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,4,ARU,Preliminar,ABW,2018
Aruba,Aruba,0,46,AA,AW,ABW,533,533,4,4,1,533,ARU,115,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,4,ARU,Preliminar,ABW,2018
Aruba,Aruba,0,47,AA,AW,ABW,533,533,4,4,1,533,ARU,115,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,4,ARU,Preliminar,ABW,2018
Aruba,Aruba,0,48,AA,AW,ABW,533,533,4,4,1,533,ARU,115,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,4,ARU,Preliminar,ABW,2018
Aruba,Aruba,0,49,AA,AW,ABW,533,533,4,4,1,533,ARU,115,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,4,ARU,Preliminar,ABW,2018
Aruba,Aruba,0,50,AA,AW,ABW,533,533,4,4,1,533,ARU,115,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,4,ARU,Preliminar,ABW,2018
Aruba,Aruba,0,51,AA,AW,ABW,533,533,4,4,1,533,ARU,115,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,4,ARU,Preliminar,ABW,2018
Bahamas,Bahamas,0,4,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,5,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,6,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,7,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,8,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,9,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,10,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,11,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,12,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,13,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,14,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,15,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,16,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,17,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,18,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,19,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,20,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,21,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,22,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,23,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,24,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,25,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,26,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,27,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,28,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,29,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,30,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,31,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,32,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,33,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,34,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,35,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,36,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,37,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,38,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,39,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,40,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,41,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,42,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,43,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,44,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,45,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,46,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,47,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,48,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,49,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,50,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Bahamas,Bahamas,0,51,BF,BS,BHS,44,44,0,4,1,426,BAH,395,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2018
Barbados,Barbados,0,1,BB,BB,BRB,52,52,0,1,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,2,BB,BB,BRB,52,52,0,2,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,3,BB,BB,BRB,52,52,0,3,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,4,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,5,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,6,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,7,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,8,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,9,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,10,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,11,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,12,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,13,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,14,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,15,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,16,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,17,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,18,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,19,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,20,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,21,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,22,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,23,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,24,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,25,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,26,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,27,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,28,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,29,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,30,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,31,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,32,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,33,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,34,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,35,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,36,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,37,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,38,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,39,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,40,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,41,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,42,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,43,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,44,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,45,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,46,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,47,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,48,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,49,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,50,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Barbados,Barbados,0,51,BB,BB,BRB,52,52,0,4,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,,0,0,BAR,Preliminar,BRB,2018
Bolivia,Bolivia,0,1,BL,BO,BOL,68,68,65,1,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",0,156,BOL,Final,BOL,2015
Bolivia,Bolivia,0,2,BL,BO,BOL,68,68,127,2,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",1,331,BOL,Final,BOL,2015
Bolivia,Bolivia,0,3,BL,BO,BOL,68,68,189,3,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",3,513,BOL,Final,BOL,2015
Bolivia,Bolivia,0,4,BL,BO,BOL,68,68,252,4,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",4,730,BOL,Final,BOL,2015
Bolivia,Bolivia,0,5,BL,BO,BOL,68,68,329,5,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",8,1048,BOL,Final,BOL,2015
Bolivia,Bolivia,0,6,BL,BO,BOL,68,68,407,6,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",16,1395,BOL,Final,BOL,2015
Bolivia,Bolivia,0,7,BL,BO,BOL,68,68,481,7,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",19,1711,BOL,Final,BOL,2015
Bolivia,Bolivia,0,8,BL,BO,BOL,68,68,551,8,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",26,2203,BOL,Final,BOL,2015
Bolivia,Bolivia,0,9,BL,BO,BOL,68,68,602,9,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",27,2699,BOL,Final,BOL,2015
Bolivia,Bolivia,0,10,BL,BO,BOL,68,68,688,10,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",27,3335,BOL,Final,BOL,2015
Bolivia,Bolivia,0,11,BL,BO,BOL,68,68,789,11,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",27,4198,BOL,Final,BOL,2015
Bolivia,Bolivia,0,12,BL,BO,BOL,68,68,928,12,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",30,5536,BOL,Final,BOL,2015
Bolivia,Bolivia,0,13,BL,BO,BOL,68,68,1069,13,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",31,6862,BOL,Final,BOL,2015
Bolivia,Bolivia,0,14,BL,BO,BOL,68,68,1165,14,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",43,8718,BOL,Final,BOL,2015
Bolivia,Bolivia,0,15,BL,BO,BOL,68,68,1258,15,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",45,10584,BOL,Final,BOL,2015
Bolivia,Bolivia,0,16,BL,BO,BOL,68,68,1349,16,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",45,12667,BOL,Final,BOL,2015
Bolivia,Bolivia,0,17,BL,BO,BOL,68,68,1425,17,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",53,14760,BOL,Final,BOL,2015
Bolivia,Bolivia,0,18,BL,BO,BOL,68,68,1525,18,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",58,16741,BOL,Final,BOL,2015
Bolivia,Bolivia,0,19,BL,BO,BOL,68,68,1585,19,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",60,18391,BOL,Final,BOL,2015
Bolivia,Bolivia,0,20,BL,BO,BOL,68,68,1641,20,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",60,19934,BOL,Final,BOL,2015
Bolivia,Bolivia,0,21,BL,BO,BOL,68,68,1670,21,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",63,20957,BOL,Final,BOL,2015
Bolivia,Bolivia,0,22,BL,BO,BOL,68,68,1693,22,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",67,21669,BOL,Final,BOL,2015
Bolivia,Bolivia,0,23,BL,BO,BOL,68,68,1710,23,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",67,22503,BOL,Final,BOL,2015
Bolivia,Bolivia,0,24,BL,BO,BOL,68,68,1735,24,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",67,23047,BOL,Final,BOL,2015
Bolivia,Bolivia,0,25,BL,BO,BOL,68,68,1750,25,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",67,23388,BOL,Final,BOL,2015
Bolivia,Bolivia,0,26,BL,BO,BOL,68,68,1758,26,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",67,23628,BOL,Final,BOL,2015
Bolivia,Bolivia,0,27,BL,BO,BOL,68,68,1769,27,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",68,23756,BOL,Final,BOL,2015
Bolivia,Bolivia,0,28,BL,BO,BOL,68,68,1779,28,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",68,23866,BOL,Final,BOL,2015
Bolivia,Bolivia,0,29,BL,BO,BOL,68,68,1794,29,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",68,23975,BOL,Final,BOL,2015
Bolivia,Bolivia,0,30,BL,BO,BOL,68,68,1803,30,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",69,24084,BOL,Final,BOL,2015
Bolivia,Bolivia,0,31,BL,BO,BOL,68,68,1812,31,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",70,24166,BOL,Final,BOL,2015
Bolivia,Bolivia,0,32,BL,BO,BOL,68,68,1819,32,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",70,24251,BOL,Final,BOL,2015
Bolivia,Bolivia,0,33,BL,BO,BOL,68,68,1830,33,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",71,24326,BOL,Final,BOL,2015
Bolivia,Bolivia,0,34,BL,BO,BOL,68,68,1838,34,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",73,24396,BOL,Final,BOL,2015
Bolivia,Bolivia,0,35,BL,BO,BOL,68,68,1848,35,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",73,24487,BOL,Final,BOL,2015
Bolivia,Bolivia,0,36,BL,BO,BOL,68,68,1854,36,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",75,24564,BOL,Final,BOL,2015
Bolivia,Bolivia,0,37,BL,BO,BOL,68,68,1861,37,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",75,24672,BOL,Final,BOL,2015
Bolivia,Bolivia,0,38,BL,BO,BOL,68,68,1864,38,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",76,24774,BOL,Final,BOL,2015
Bolivia,Bolivia,0,39,BL,BO,BOL,68,68,1879,39,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",76,24938,BOL,Final,BOL,2015
Bolivia,Bolivia,0,40,BL,BO,BOL,68,68,1900,40,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",76,25115,BOL,Final,BOL,2015
Bolivia,Bolivia,0,41,BL,BO,BOL,68,68,1908,41,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",76,25306,BOL,Final,BOL,2015
Bolivia,Bolivia,0,42,BL,BO,BOL,68,68,1917,42,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",77,25535,BOL,Final,BOL,2015
Bolivia,Bolivia,0,43,BL,BO,BOL,68,68,1926,43,1,428,BOL,11025,AMR,LAC,SAR,LAM,ANR,"DEN 1,4",78,25753,BOL,Final,BOL,2015
