Mortality rate per 100000 pop,CountryISO vwPopulation per year,Country ISO,Country,Dengue Tot,Dengue,Dgrave,Deaths,Number of Records,Pais,PopFemale vwPopulation per year,PopMale vwPopulation per year,Population,Tipo,Year vwPopulation per year,Year
0,212,212,Dominica,1,1,0,0,1,Dominica,35325,35094,70419,Final,1993,1993
0,212,212,Dominica,0,0,0,0,1,Dominica,35524,35398,70922,Final,1994,1994
0,212,212,Dominica,282,271,11,0,1,Dominica,35727,35694,71421,Final,1995,1995
0,212,212,Dominica,3,3,0,0,1,Dominica,35450,35546,70996,Final,1996,1996
0,212,212,Dominica,0,0,0,0,1,Dominica,35026,35258,70284,Final,1997,1997
0,212,212,Dominica,1,1,0,0,1,Dominica,34860,35181,70041,Final,1998,1998
0,212,212,Dominica,1,1,0,0,1,Dominica,34996,35352,70348,Final,1999,1999
0,212,212,Dominica,15,15,0,0,1,Dominica,35222,35596,70818,Final,2000,2000
0,212,212,Dominica,5,5,0,0,1,Dominica,35407,35801,71208,Final,2001,2001
0,212,212,Dominica,0,0,0,0,1,Dominica,35559,35975,71534,Final,2002,2002
0,212,212,Dominica,0,0,0,0,1,Dominica,35644,36090,71734,Final,2003,2003
0,212,212,Dominica,4,4,0,0,1,Dominica,35730,36203,71933,Final,2004,2004
0,212,212,Dominica,7,3,4,0,1,Dominica,35814,36311,72125,Final,2005,2005
0,212,212,Dominica,19,19,0,0,1,Dominica,35861,36386,72247,Final,2006,2006
0,212,212,Dominica,110,109,1,0,1,Dominica,35913,36464,72377,Final,2007,2007
0,212,212,Dominica,80,80,0,0,1,Dominica,35969,36545,72514,Final,2008,2008
0,212,212,Dominica,2,2,0,0,1,Dominica,36031,36629,72660,Final,2009,2009
0,212,212,Dominica,633,631,2,0,1,Dominica,36097,36716,72813,Final,2010,2010
0,212,212,Dominica,40,40,0,0,1,Dominica,36165,36804,72969,Final,2011,2011
0,212,212,Dominica,3,3,0,0,1,Dominica,36234,36892,73126,Final,2012,2012
0,212,212,Dominica,197,197,0,0,1,Dominica,36305,36981,73286,Final,2013,2013
0,212,212,Dominica,184,184,0,0,1,Dominica,36378,37071,73449,Final,2014,2014
0,212,212,Dominica,184,184,0,0,1,Dominica,36378,37071,73449,Preliminar,2014,2014
0,212,212,Dominica,38,38,0,0,1,Dominica,36449,37158,73607,Preliminar,2015,2015
0,212,212,Dominica,351,351,0,0,1,Dominica,36517,37240,73757,Preliminar,2016,2016
0,212,212,Dominica,33,33,0,0,1,Dominica,36581,37316,73897,Preliminar,2017,2017
0,212,212,Dominica,11,11,0,0,1,Dominica,36641,37386,74027,Preliminar,2018,2018
0,214,214,Dominican Republic,54,54,0,0,1,República Dominicana,2881101,2928170,5809271,Final,1980,1980
0,214,214,Dominican Republic,619,619,0,0,1,República Dominicana,2948121,2995470,5943591,Final,1981,1981
0,214,214,Dominican Republic,435,435,0,0,1,República Dominicana,3015598,3063218,6078816,Final,1982,1982
0,214,214,Dominican Republic,538,538,0,0,1,República Dominicana,3083505,3131352,6214857,Final,1983,1983
0,214,214,Dominican Republic,260,260,0,0,1,República Dominicana,3151793,3199779,6351572,Final,1984,1984
0,214,214,Dominican Republic,92,92,0,0,1,República Dominicana,3220431,3268426,6488857,Final,1985,1985
0,214,214,Dominican Republic,6,6,0,0,1,República Dominicana,3289339,3337205,6626544,Final,1986,1986
0,214,214,Dominican Republic,20,20,0,0,1,República Dominicana,3358522,3406101,6764623,Final,1987,1987
0.03,214,214,Dominican Republic,160,156,4,2,1,República Dominicana,3428118,3475196,6903314,Final,1988,1988
0,214,214,Dominican Republic,7,7,0,0,1,República Dominicana,3498325,3544615,7042940,Final,1989,1989
0,214,214,Dominican Republic,39,37,2,0,1,República Dominicana,3569238,3614408,7183646,Final,1990,1990
0,214,214,Dominican Republic,24,17,7,0,1,República Dominicana,3640965,3684657,7325622,Final,1991,1991
0,214,214,Dominican Republic,107,107,0,0,1,República Dominicana,3713340,3755211,7468551,Final,1992,1992
0,214,214,Dominican Republic,0,0,0,0,1,República Dominicana,3785856,3825607,7611463,Final,1993,1993
0,214,214,Dominican Republic,0,0,0,0,1,República Dominicana,3857826,3895226,7753052,Final,1994,1994
0.03,214,214,Dominican Republic,211,173,38,2,1,República Dominicana,3928775,3963645,7892420,Final,1995,1995
0.02,214,214,Dominican Republic,72,55,17,2,1,República Dominicana,3998467,4030647,8029114,Final,1996,1996
0.07,214,214,Dominican Republic,512,416,96,6,1,República Dominicana,4067073,4096401,8163474,Final,1997,1997
0.12,214,214,Dominican Republic,2873,2697,176,10,1,República Dominicana,4135025,4161350,8296375,Final,1998,1998
0.18,214,214,Dominican Republic,1059,1030,29,15,1,República Dominicana,4202968,4226148,8429116,Final,1999,1999
0.07,214,214,Dominican Republic,3404,3346,58,6,1,República Dominicana,4271360,4291263,8562623,Final,2000,2000
0,214,214,Dominican Republic,3588,3584,4,0,1,República Dominicana,4340312,4356815,8697127,Final,2001,2001
0.16,214,214,Dominican Republic,3118,3042,76,14,1,República Dominicana,4409644,4422642,8832286,Final,2002,2002
0.84,214,214,Dominican Republic,5911,5659,252,75,1,República Dominicana,4479173,4488586,8967759,Final,2003,2003
0.14,214,214,Dominican Republic,2340,2204,136,13,1,República Dominicana,4548610,4554387,9102997,Final,2004,2004
0.19,214,214,Dominican Republic,2776,2692,84,18,1,República Dominicana,4617726,4619839,9237565,Final,2005,2005
0.57,214,214,Dominican Republic,5913,5683,230,53,1,República Dominicana,4686448,4684885,9371333,Final,2006,2006
0.49,214,214,Dominican Republic,9403,9178,225,47,1,República Dominicana,4754793,4749543,9504336,Final,2007,2007
0.39,214,214,Dominican Republic,4150,3967,183,38,1,República Dominicana,4822725,4813766,9636491,Final,2008,2008
0.53,214,214,Dominican Republic,7297,6302,995,52,1,República Dominicana,4890225,4877512,9767737,Final,2009,2009
0.5,214,214,Dominican Republic,11060,9950,1110,49,1,República Dominicana,4957254,4940729,9897983,Final,2010,2010
0.02,214,214,Dominican Republic,2232,2122,110,2,1,República Dominicana,5023769,5003371,10027140,Final,2011,2011
0.7,214,214,Dominican Republic,9284,9144,140,71,1,República Dominicana,5089678,5065358,10155036,Final,2012,2012
1.08,214,214,Dominican Republic,16503,16085,418,111,1,República Dominicana,5154841,5126567,10281408,Final,2013,2013
0.6,214,214,Dominican Republic,6274,5850,424,62,1,República Dominicana,5219090,5186853,10405943,Preliminar,2014,2014
0.6,214,214,Dominican Republic,6059,5963,96,62,1,República Dominicana,5219090,5186853,10405943,Final,2014,2014
1.02,214,214,Dominican Republic,17048,15194,1854,107,1,República Dominicana,5282291,5246100,10528391,Preliminar,2015,2015
0.37,214,214,Dominican Republic,6645,6004,641,39,1,República Dominicana,5344370,5304243,10648613,Preliminar,2016,2016
0.01,214,214,Dominican Republic,1359,1271,88,1,1,República Dominicana,5405306,5361258,10766564,Preliminar,2017,2017
0,214,214,Dominican Republic,292,263,29,0,1,República Dominicana,5465088,5417119,10882207,Preliminar,2018,2018
0,218,218,Ecuador,0,0,0,0,1,Ecuador,3966127,4010322,7976449,Final,1980,1980
0,218,218,Ecuador,0,0,0,0,1,Ecuador,4068909,4114285,8183194,Final,1981,1981
0,218,218,Ecuador,0,0,0,0,1,Ecuador,4173289,4219646,8392935,Final,1982,1982
0,218,218,Ecuador,0,0,0,0,1,Ecuador,4279519,4326695,8606214,Final,1983,1983
0,218,218,Ecuador,0,0,0,0,1,Ecuador,4387926,4435820,8823746,Final,1984,1984
0,218,218,Ecuador,0,0,0,0,1,Ecuador,4498716,4547261,9045977,Final,1985,1985
0,218,218,Ecuador,0,0,0,0,1,Ecuador,4611883,4661022,9272905,Final,1986,1986
0,218,218,Ecuador,0,0,0,0,1,Ecuador,4727242,4776890,9504132,Final,1987,1987
0,218,218,Ecuador,420025,420025,0,0,1,Ecuador,4844572,4894607,9739179,Final,1988,1988
0,218,218,Ecuador,19,19,0,0,1,Ecuador,4963566,5013814,9977380,Final,1989,1989
0,218,218,Ecuador,302,302,0,0,1,Ecuador,5083921,5134164,10218085,Final,1990,1990
0,218,218,Ecuador,94,94,0,0,1,Ecuador,5205479,5255509,10460988,Final,1991,1991
0,218,218,Ecuador,137,137,0,0,1,Ecuador,5328031,5377639,10705670,Final,1992,1992
0,218,218,Ecuador,9015,9015,0,0,1,Ecuador,5451150,5500050,10951200,Final,1993,1993
0,218,218,Ecuador,8145,8145,0,0,1,Ecuador,5574332,5622144,11196476,Final,1994,1994
0,218,218,Ecuador,6607,6607,0,0,1,Ecuador,5697144,5743432,11440576,Final,1995,1995
0,218,218,Ecuador,5189,5189,0,0,1,Ecuador,5819595,5863885,11683480,Final,1996,1996
0,218,218,Ecuador,3871,3871,0,0,1,Ecuador,5941560,5983431,11924991,Final,1997,1997
0,218,218,Ecuador,4606,4606,0,0,1,Ecuador,6062350,6101537,12163887,Final,1998,1998
0,218,218,Ecuador,2901,2901,0,0,1,Ecuador,6181122,6217569,12398691,Final,1999,1999
0.01,218,218,Ecuador,22934,22931,3,1,1,Ecuador,6297395,6331201,12628596,Final,2000,2000
0,218,218,Ecuador,10864,10809,55,0,1,Ecuador,6410713,6442040,12852753,Final,2001,2001
0,218,218,Ecuador,5675,5517,158,0,1,Ecuador,6521540,6550516,13072056,Final,2002,2002
0.04,218,218,Ecuador,9903,9487,416,5,1,Ecuador,6631445,6658155,13289600,Final,2003,2003
0.01,218,218,Ecuador,6101,6037,64,2,1,Ecuador,6742602,6767043,13509645,Final,2004,2004
0.1,218,218,Ecuador,11797,11463,334,14,1,Ecuador,6856562,6878670,13735232,Final,2005,2005
0.04,218,218,Ecuador,5871,5698,173,6,1,Ecuador,6973890,6993600,13967490,Final,2006,2006
0.04,218,218,Ecuador,10253,9919,334,5,1,Ecuador,7094101,7111378,14205479,Final,2007,2007
0,218,218,Ecuador,1879,1864,15,0,1,Ecuador,7216390,7231210,14447600,Final,2008,2008
0.01,218,218,Ecuador,4400,4311,89,1,1,Ecuador,7339478,7351832,14691310,Final,2009,2009
0,218,218,Ecuador,17516,17209,307,0,1,Ecuador,7462399,7472293,14934692,Final,2010,2010
0.05,218,218,Ecuador,7567,7475,92,8,1,Ecuador,7584921,7592359,15177280,Final,2011,2011
0.15,218,218,Ecuador,19367,19077,290,23,1,Ecuador,7707253,7712240,15419493,Final,2012,2012
0.07,218,218,Ecuador,11662,11602,60,11,1,Ecuador,7829381,7831931,15661312,Final,2013,2013
0.08,218,218,Ecuador,15446,15379,67,12,1,Ecuador,7951388,7951528,15902916,Preliminar,2014,2014
0.08,218,218,Ecuador,15446,15381,65,12,1,Ecuador,7951388,7951528,15902916,Final,2014,2014
0.05,218,218,Ecuador,42667,42611,56,8,1,Ecuador,8073299,8071064,16144363,Preliminar,2015,2015
0.02,218,218,Ecuador,14150,14111,39,4,1,Ecuador,8195008,8190442,16385450,Preliminar,2016,2016
0.02,218,218,Ecuador,11387,11369,18,4,1,Ecuador,8316316,8309460,16625776,Preliminar,2017,2017
0,218,218,Ecuador,1059,1058,1,0,1,Ecuador,8437050,8427927,16864977,Preliminar,2018,2018
0,222,222,El Salvador,2060,2060,0,0,1,El Salvador,2320246,2257437,4577683,Final,1980,1980
0,222,222,El Salvador,5185,5185,0,0,1,El Salvador,2360851,2291207,4652058,Final,1981,1981
0,222,222,El Salvador,5166,5166,0,0,1,El Salvador,2399440,2322832,4722272,Final,1982,1982
0,222,222,El Salvador,3814,3814,0,0,1,El Salvador,2436504,2352968,4789472,Final,1983,1983
0,222,222,El Salvador,560,560,0,0,1,El Salvador,2472761,2382519,4855280,Final,1984,1984
0,222,222,El Salvador,425,425,0,0,1,El Salvador,2508768,2412164,4920932,Final,1985,1985
0,222,222,El Salvador,916,916,0,0,1,El Salvador,2544541,2441987,4986528,Final,1986,1986
0.06,222,222,El Salvador,2836,2757,79,3,1,El Salvador,2580023,2471862,5051885,Final,1987,1987
0.08,222,222,El Salvador,1786,1712,74,4,1,El Salvador,2615603,2501974,5117577,Final,1988,1988
0,222,222,El Salvador,518,518,0,0,1,El Salvador,2651732,2532489,5184221,Final,1989,1989
0,222,222,El Salvador,2381,2381,0,0,1,El Salvador,2688657,2563425,5252082,Final,1990,1990
0,222,222,El Salvador,1273,1272,1,0,1,El Salvador,2726611,2594965,5321576,Final,1991,1991
0,222,222,El Salvador,884,884,0,0,1,El Salvador,2765310,2626832,5392142,Final,1992,1992
0,222,222,El Salvador,9015,9015,0,0,1,El Salvador,2803820,2658014,5461834,Final,1993,1993
0,222,222,El Salvador,8145,8145,0,0,1,El Salvador,2840862,2687150,5528012,Final,1994,1994
0.09,222,222,El Salvador,9529,9400,129,5,1,El Salvador,2875494,2713249,5588743,Final,1995,1995
0,222,222,El Salvador,789,788,1,0,1,El Salvador,2907396,2735967,5643363,Final,1996,1996
0,222,222,El Salvador,423,423,0,0,1,El Salvador,2936773,2755527,5692300,Final,1997,1997
0,222,222,El Salvador,1686,1684,2,0,1,El Salvador,2963858,2772217,5736075,Final,1998,1998
0.07,222,222,El Salvador,556,486,70,4,1,El Salvador,2989093,2786567,5775660,Final,1999,1999
0.45,222,222,El Salvador,2837,2426,411,26,1,El Salvador,3012827,2799009,5811836,Final,2000,2000
0.07,222,222,El Salvador,1039,985,54,4,1,El Salvador,3035111,2809627,5844738,Final,2001,2001
0.19,222,222,El Salvador,17902,17497,405,11,1,El Salvador,3055886,2818415,5874301,Final,2002,2002
0.14,222,222,El Salvador,7298,7160,138,8,1,El Salvador,3075283,2825646,5900929,Final,2003,2003
0.02,222,222,El Salvador,13190,13036,154,1,1,El Salvador,3093449,2831640,5925089,Final,2004,2004
0,222,222,El Salvador,15083,14876,207,0,1,El Salvador,3110526,2836680,5947206,Final,2005,2005
0.07,222,222,El Salvador,21843,21598,245,4,1,El Salvador,3126615,2840941,5967556,Final,2006,2006
0,222,222,El Salvador,12376,12276,100,0,1,El Salvador,3141835,2844579,5986414,Final,2007,2007
0,222,222,El Salvador,5774,5774,0,0,1,El Salvador,3156368,2847831,6004199,Final,2008,2008
0.17,222,222,El Salvador,14928,14816,112,10,1,El Salvador,3170420,2850948,6021368,Final,2009,2009
0.03,222,222,El Salvador,22221,22036,185,2,1,El Salvador,3184164,2854142,6038306,Final,2010,2010
0.12,222,222,El Salvador,20623,20410,213,7,1,El Salvador,3197676,2857532,6055208,Final,2011,2011
0.1,222,222,El Salvador,43163,42393,770,6,1,El Salvador,3211020,2861213,6072233,Final,2012,2012
0.05,222,222,El Salvador,28877,28452,425,3,1,El Salvador,3224328,2865316,6089644,Final,2013,2013
0.1,222,222,El Salvador,53381,52930,451,6,1,El Salvador,3237740,2869966,6107706,Final,2014,2014
0.1,222,222,El Salvador,53460,53276,184,6,1,El Salvador,3237740,2869966,6107706,Preliminar,2014,2014
0.1,222,222,El Salvador,50169,49804,365,6,1,El Salvador,3251342,2875241,6126583,Preliminar,2015,2015
0.02,222,222,El Salvador,8789,8583,206,1,1,El Salvador,3265202,2881217,6146419,Final,2016,2016
0,222,222,El Salvador,4300,4293,7,0,1,El Salvador,3279278,2887869,6167147,Preliminar,2017,2017
0,222,222,El Salvador,787,787,0,0,1,El Salvador,3293411,2895030,6188441,Preliminar,2018,2018
0,254,254,French Guiana,0,0,0,0,1,Guayana Francesa,31990,34985,66975,Final,1980,1980
0,254,254,French Guiana,0,0,0,0,1,Guayana Francesa,33303,36721,70024,Final,1981,1981
0,254,254,French Guiana,0,0,0,0,1,Guayana Francesa,34828,38589,73417,Final,1982,1982
0,254,254,French Guiana,0,0,0,0,1,Guayana Francesa,36600,40633,77233,Final,1983,1983
0,254,254,French Guiana,0,0,0,0,1,Guayana Francesa,38654,42907,81561,Final,1984,1984
0,254,254,French Guiana,0,0,0,0,1,Guayana Francesa,40999,45441,86440,Final,1985,1985
0,254,254,French Guiana,0,0,0,0,1,Guayana Francesa,43674,48268,91942,Final,1986,1986
0,254,254,French Guiana,0,0,0,0,1,Guayana Francesa,46637,51339,97976,Final,1987,1987
0,254,254,French Guiana,0,0,0,0,1,Guayana Francesa,49726,54501,104227,Final,1988,1988
0,254,254,French Guiana,0,0,0,0,1,Guayana Francesa,52717,57545,110262,Final,1989,1989
0,254,254,French Guiana,0,0,0,0,1,Guayana Francesa,55456,60326,115782,Final,1990,1990
2.49,254,254,French Guiana,15,0,15,3,1,Guayana Francesa,57900,62785,120685,Final,1991,1991
0,254,254,French Guiana,0,0,0,0,1,Guayana Francesa,60107,64976,125083,Final,1992,1992
0,254,254,French Guiana,0,0,0,0,1,Guayana Francesa,62149,67007,129156,Final,1993,1993
0,254,254,French Guiana,0,0,0,0,1,Guayana Francesa,64143,69044,133187,Final,1994,1994
0,254,254,French Guiana,895,894,1,0,1,Guayana Francesa,66189,71211,137400,Final,1995,1995
0,254,254,French Guiana,358,352,6,0,1,Guayana Francesa,68249,73527,141776,Final,1996,1996
0,254,254,French Guiana,848,845,3,0,1,Guayana Francesa,70332,75967,146299,Final,1997,1997
0,254,254,French Guiana,533,532,1,0,1,Guayana Francesa,72647,78553,151200,Final,1998,1998
0,254,254,French Guiana,88,88,0,0,1,Guayana Francesa,75461,81303,156764,Final,1999,1999
0,254,254,French Guiana,182,178,4,0,1,Guayana Francesa,78941,84221,163162,Final,2000,2000
0,254,254,French Guiana,2830,2830,0,0,1,Guayana Francesa,83213,87333,170546,Final,2001,2001
0,254,254,French Guiana,280,280,0,0,1,Guayana Francesa,88157,90628,178785,Final,2002,2002
0,254,254,French Guiana,2178,2178,0,0,1,Guayana Francesa,93386,94033,187419,Final,2003,2003
0,254,254,French Guiana,3147,3147,0,0,1,Guayana Francesa,98361,97447,195808,Final,2004,2004
0,254,254,French Guiana,4365,4365,0,0,1,Guayana Francesa,102700,100795,203495,Final,2005,2005
1.9,254,254,French Guiana,15904,15878,26,4,1,Guayana Francesa,106253,104048,210301,Final,2006,2006
0,254,254,French Guiana,661,661,0,0,1,Guayana Francesa,109154,107228,216382,Final,2007,2007
0,254,254,French Guiana,460,460,0,0,1,Guayana Francesa,111660,110378,222038,Final,2008,2008
0.88,254,254,French Guiana,11328,11326,2,2,1,Guayana Francesa,114166,113565,227731,Final,2009,2009
0.43,254,254,French Guiana,10488,10462,26,1,1,Guayana Francesa,116956,116839,233795,Final,2010,2010
0,254,254,French Guiana,663,659,4,0,1,Guayana Francesa,120103,120211,240314,Final,2011,2011
0,254,254,French Guiana,662,662,0,0,1,Guayana Francesa,123515,123661,247176,Final,2012,2012
2.36,254,254,French Guiana,16263,16177,86,6,1,Guayana Francesa,127114,127169,254283,Final,2013,2013
0,254,254,French Guiana,1180,1173,7,0,1,Guayana Francesa,130765,130701,261466,Final,2014,2014
0,254,254,French Guiana,1180,1173,7,0,1,Guayana Francesa,130765,130701,261466,Preliminar,2014,2014
0,254,254,French Guiana,2603,2603,0,0,1,Guayana Francesa,134370,134236,268606,Preliminar,2015,2015
0,254,254,French Guiana,522,522,0,0,1,Guayana Francesa,137920,137768,275688,Preliminar,2016,2016
0,254,254,French Guiana,625,625,0,0,1,Guayana Francesa,141456,141305,282761,Preliminar,2017,2017
0,254,254,French Guiana,115,115,0,0,1,Guayana Francesa,144990,144857,289847,Preliminar,2018,2018
0,308,308,Grenada,0,0,0,0,1,Granada,47856,44498,92354,Final,1981,1981
0,308,308,Grenada,0,0,0,0,1,Granada,47785,44629,92414,Final,1982,1982
0,308,308,Grenada,0,0,0,0,1,Granada,47751,44775,92526,Final,1983,1983
0,308,308,Grenada,0,0,0,0,1,Granada,47753,44985,92738,Final,1984,1984
0,308,308,Grenada,0,0,0,0,1,Granada,47808,45251,93059,Final,1985,1985
0,308,308,Grenada,0,0,0,0,1,Granada,47952,45602,93554,Final,1986,1986
0,308,308,Grenada,0,0,0,0,1,Granada,48088,45976,94064,Final,1987,1987
0,308,308,Grenada,0,0,0,0,1,Granada,48105,46181,94286,Final,1988,1988
0,308,308,Grenada,1,1,0,0,1,Granada,48045,46258,94303,Final,1989,1989
0,308,308,Grenada,3,3,0,0,1,Granada,47908,46296,94204,Final,1990,1990
0,308,308,Grenada,1,1,0,0,1,Granada,47730,46330,94060,Final,1991,1991
0,308,308,Grenada,1,1,0,0,1,Granada,47921,46727,94648,Final,1992,1992
0,308,308,Grenada,1,1,0,0,1,Granada,48383,47375,95758,Final,1993,1993
0,308,308,Grenada,0,0,0,0,1,Granada,48809,47941,96750,Final,1994,1994
0,308,308,Grenada,73,72,1,0,1,Granada,49226,48517,97743,Final,1995,1995
0,308,308,Grenada,6,6,0,0,1,Granada,49581,49073,98654,Final,1996,1996
0,308,308,Grenada,22,22,0,0,1,Granada,49963,49605,99568,Final,1997,1997
0,308,308,Grenada,4,4,0,0,1,Granada,50316,50069,100385,Final,1998,1998
0,308,308,Grenada,85,85,0,0,1,Granada,50552,50433,100985,Final,1999,1999
0,308,308,Grenada,27,27,0,0,1,Granada,50817,50792,101609,Final,2000,2000
0,308,308,Grenada,12,12,0,0,1,Granada,51104,51190,102294,Final,2001,2001
0,308,308,Grenada,81,78,3,0,1,Granada,51311,51524,102835,Final,2002,2002
0,308,308,Grenada,17,17,0,0,1,Granada,51500,51820,103320,Final,2003,2003
0,308,308,Grenada,7,7,0,0,1,Granada,51789,52180,103969,Final,2004,2004
0,308,308,Grenada,0,0,0,0,1,Granada,52061,52531,104592,Final,2005,2005
0,308,308,Grenada,22,22,0,0,1,Granada,52303,52899,105202,Final,2006,2006
0,308,308,Grenada,0,0,0,0,1,Granada,52584,53303,105887,Final,2007,2007
0,308,308,Grenada,6,6,0,0,1,Granada,52861,53694,106555,Final,2008,2008
0,308,308,Grenada,23,23,0,0,1,Granada,53131,54068,107199,Final,2009,2009
0.93,308,308,Grenada,145,138,7,1,1,Granada,53393,54425,107818,Final,2010,2010
0,308,308,Grenada,86,85,1,0,1,Granada,53650,54769,108419,Final,2011,2011
0,308,308,Grenada,68,68,0,0,1,Granada,53906,55105,109011,Final,2012,2012
0,308,308,Grenada,155,155,0,0,1,Granada,54158,55432,109590,Final,2013,2013
0,308,308,Grenada,38,38,0,0,1,Granada,54405,55747,110152,Final,2014,2014
0.91,308,308,Grenada,39,38,1,1,1,Granada,54405,55747,110152,Preliminar,2014,2014
0,308,308,Grenada,25,25,0,0,1,Granada,54645,56049,110694,Preliminar,2015,2015
0,308,308,Grenada,151,151,0,0,1,Granada,54880,56339,111219,Preliminar,2016,2016
0,308,308,Grenada,239,239,0,0,1,Granada,55108,56616,111724,Preliminar,2017,2017
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,168729,162000,330729,Final,1980,1980
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,170625,163808,334433,Final,1981,1981
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,173240,166225,339465,Final,1982,1982
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,176388,169108,345496,Final,1983,1983
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,179787,172233,352020,Final,1984,1984
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,183214,175419,358633,Final,1985,1985
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,186640,178653,365293,Final,1986,1986
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,190087,181934,372021,Final,1987,1987
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,193448,185106,378554,Final,1988,1988
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,196602,187981,384583,Final,1989,1989
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,199470,190437,389907,Final,1990,1990
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,201979,192380,394359,Final,1991,1991
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,204156,193858,398014,Final,1992,1992
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,206161,195060,401221,Final,1993,1993
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,208220,196260,404480,Final,1994,1994
0.74,312,312,Guadeloupe,149,142,7,3,1,Guadalupe,210496,197656,408152,Final,1995,1995
0,312,312,Guadeloupe,186,186,0,0,1,Guadalupe,213026,199298,412324,Final,1996,1996
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,215750,201117,416867,Final,1997,1997
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,218613,203040,421653,Final,1998,1998
0,312,312,Guadeloupe,41,41,0,0,1,Guadalupe,221522,204952,426474,Final,1999,1999
0,312,312,Guadeloupe,59,58,1,0,1,Guadalupe,224398,206759,431157,Final,2000,2000
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,227256,208474,435730,Final,2001,2001
0,312,312,Guadeloupe,93,93,0,0,1,Guadalupe,230094,210108,440202,Final,2002,2002
0,312,312,Guadeloupe,495,495,0,0,1,Guadalupe,232796,211564,444360,Final,2003,2003
0,312,312,Guadeloupe,0,0,0,0,1,Guadalupe,235218,212718,447936,Final,2004,2004
0,312,312,Guadeloupe,3358,3352,6,0,1,Guadalupe,237266,213495,450761,Final,2005,2005
0.22,312,312,Guadeloupe,2942,2936,6,1,1,Guadalupe,238875,213839,452714,Final,2006,2006
0.88,312,312,Guadeloupe,3162,3058,104,4,1,Guadalupe,240098,213806,453904,Final,2007,2007
0,312,312,Guadeloupe,277,277,0,0,1,Guadalupe,241106,213574,454680,Final,2008,2008
0,312,312,Guadeloupe,2233,2232,1,0,1,Guadalupe,242141,213395,455536,Final,2009,2009
1.09,312,312,Guadeloupe,40737,40374,363,5,1,Guadalupe,243376,213446,456822,Final,2010,2010
0,312,312,Guadeloupe,101,101,0,0,1,Guadalupe,244872,213795,458667,Final,2011,2011
0,312,312,Guadeloupe,1088,1080,8,0,1,Guadalupe,246574,214391,460965,Final,2012,2012
1.73,312,312,Guadeloupe,12706,12667,39,8,1,Guadalupe,248386,215150,463536,Final,2013,2013
0,312,312,Guadeloupe,1397,1389,8,0,1,Guadalupe,250164,215936,466100,Final,2014,2014
0,312,312,Guadeloupe,1397,1389,8,0,1,Guadalupe,250164,215936,466100,Preliminar,2014,2014
0,312,312,Guadeloupe,201,201,0,0,1,Guadalupe,251800,216650,468450,Preliminar,2015,2015
0,312,312,Guadeloupe,177,177,0,0,1,Guadalupe,253273,217274,470547,Preliminar,2016,2016
0,312,312,Guadeloupe,540,540,0,0,1,Guadalupe,254619,217843,472462,Preliminar,2017,2017
0,312,312,Guadeloupe,8,8,0,0,1,Guadalupe,255855,218368,474223,Preliminar,2018,2018
0,320,320,Guatemala,30,30,0,0,1,Guatemala,3540750,3577878,7118628,Final,1980,1980
0,320,320,Guatemala,104,104,0,0,1,Guatemala,3639015,3671382,7310397,Final,1981,1981
0,320,320,Guatemala,33,33,0,0,1,Guatemala,3740528,3767633,7508161,Final,1982,1982
0,320,320,Guatemala,2,2,0,0,1,Guatemala,3844633,3865509,7710142,Final,1983,1983
0,320,320,Guatemala,0,0,0,0,1,Guatemala,3950374,3963440,7913814,Final,1984,1984
0,320,320,Guatemala,0,0,0,0,1,Guatemala,4057118,4060381,8117499,Final,1985,1985
0,320,320,Guatemala,0,0,0,0,1,Guatemala,4164619,4155879,8320498,Final,1986,1986
0,320,320,Guatemala,2318,2318,0,0,1,Guatemala,4273264,4250521,8523785,Final,1987,1987
0,320,320,Guatemala,5175,5175,0,0,1,Guatemala,4383827,4345579,8729406,Final,1988,1988
0,320,320,Guatemala,7448,7448,0,0,1,Guatemala,4497409,4442876,8940285,Final,1989,1989
0,320,320,Guatemala,5757,5757,0,0,1,Guatemala,4614806,4543741,9158547,Final,1990,1990
0,320,320,Guatemala,10968,10968,0,0,1,Guatemala,4736250,4648750,9385000,Final,1991,1991
0,320,320,Guatemala,1286,1286,0,0,1,Guatemala,4861523,4757590,9619113,Final,1992,1992
